transaction_id,amount,root_cause,predicted_probability,proposed_action,final_action,policy_allowed,policy_reason,policy_violations,outcome,recovered_amount,timestamp
pay_00000000000945,714948,CARD_FAILURE,0.7777,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000946,3556224,BANK_DECLINE,0.7321,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000947,307519,UPI_FAILURE,0.1853,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000948,90757,UPI_FAILURE,0.5652,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000949,2923003,CARD_FAILURE,0.297,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,2923003,1788630986
pay_00000000000950,2885777,BANK_DECLINE,0.2031,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000951,120151,NETWORK_TIMEOUT,0.9049,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000952,283350,CARD_FAILURE,0.9494,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,283350,1788630986
pay_00000000000953,145992,BANK_DECLINE,0.8347,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,145992,1788630986
pay_00000000000954,375796,NETWORK_TIMEOUT,0.9491,retry,retry,True,Action permitted under current policy.,[],SUCCESS,375796,1788630986
pay_00000000000955,348809,NETWORK_TIMEOUT,0.9829,retry,retry,True,Action permitted under current policy.,[],SUCCESS,348809,1788630986
pay_00000000000956,142655,USER_ABANDONMENT,0.8616,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000957,1266500,NETWORK_TIMEOUT,0.9775,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1266500,1788630986
pay_00000000000958,185604,CARD_FAILURE,0.659,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,185604,1788630986
pay_00000000000959,3378269,RETRY_LIMIT,0.6799,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630986
pay_00000000000960,338050,NETWORK_TIMEOUT,0.971,retry,retry,True,Action permitted under current policy.,[],SUCCESS,338050,1788630986
pay_00000000000961,99814,RETRY_LIMIT,0.1368,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630986
pay_00000000000962,244191,USER_ABANDONMENT,0.8257,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,244191,1788630986
pay_00000000000963,3075397,UPI_FAILURE,0.8322,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,3075397,1788630986
pay_00000000000964,722450,NETWORK_TIMEOUT,0.8539,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000965,616423,NETWORK_TIMEOUT,0.8981,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],SUCCESS,616423,1788630986
pay_00000000000966,22708,CARD_FAILURE,0.3533,retry,retry,True,Action permitted under current policy.,[],SUCCESS,22708,1788630986
pay_00000000000967,109227,CARD_FAILURE,0.8448,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000968,22371,UPI_FAILURE,0.9164,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,22371,1788630986
pay_00000000000969,405727,CARD_FAILURE,0.5351,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,405727,1788630986
pay_00000000000970,138862,BANK_DECLINE,0.7726,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000971,117095,NETWORK_TIMEOUT,0.9835,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000972,195086,RETRY_LIMIT,0.0438,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630986
pay_00000000000973,514758,NETWORK_TIMEOUT,0.9718,retry,retry,True,Action permitted under current policy.,[],SUCCESS,514758,1788630986
pay_00000000000974,3397087,NETWORK_TIMEOUT,0.9278,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000975,27073,UPI_FAILURE,0.9063,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000976,114723,UPI_FAILURE,0.6118,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,114723,1788630986
pay_00000000000977,426659,CARD_FAILURE,0.767,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000978,742993,USER_ABANDONMENT,0.3365,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,742993,1788630986
pay_00000000000979,504573,BANK_DECLINE,0.8569,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000980,3579979,CARD_FAILURE,0.8663,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,3579979,1788630986
pay_00000000000981,121378,NETWORK_TIMEOUT,0.611,retry,retry,True,Action permitted under current policy.,[],SUCCESS,121378,1788630986
pay_00000000000982,100525,UPI_FAILURE,0.9353,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000983,41889,CARD_FAILURE,0.2408,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000984,446458,USER_ABANDONMENT,0.2619,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000985,117005,BANK_DECLINE,0.1879,send_reminder,stop,False,P(recovery)=0.19 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630986
pay_00000000000986,228255,CARD_FAILURE,0.8389,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000987,4136079,RETRY_LIMIT,0.323,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630986
pay_00000000000988,417825,CARD_FAILURE,0.2421,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,417825,1788630986
pay_00000000000989,2093232,USER_ABANDONMENT,0.1233,send_reminder,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],SUCCESS,2093232,1788630986
pay_00000000000990,698131,CARD_FAILURE,0.5142,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000991,74358,USER_ABANDONMENT,0.2646,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000992,170845,CARD_FAILURE,0.4346,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000993,432187,UPI_FAILURE,0.7589,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],FAILURE,0,1788630986
pay_00000000000994,666049,NETWORK_TIMEOUT,0.9752,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000995,196446,NETWORK_TIMEOUT,0.7312,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630986
pay_00000000000996,87303,NETWORK_TIMEOUT,0.9024,retry,retry,True,Action permitted under current policy.,[],SUCCESS,87303,1788630986
pay_00000000000997,3824885,NETWORK_TIMEOUT,0.7503,retry,retry,True,Action permitted under current policy.,[],SUCCESS,3824885,1788630986
pay_00000000000998,126425,RETRY_LIMIT,0.2303,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630986
pay_00000000000999,101877,NETWORK_TIMEOUT,0.9422,retry,retry,True,Action permitted under current policy.,[],SUCCESS,101877,1788630986
pay_00000000001000,102197,RETRY_LIMIT,0.2798,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630986
pay_00000000001001,2206335,CARD_FAILURE,0.7194,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,2206335,1788630986
pay_00000000001002,1636917,NETWORK_TIMEOUT,0.8606,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1636917,1788630986
pay_00000000001003,768114,CARD_FAILURE,0.8818,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001004,3638027,CARD_FAILURE,0.9077,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,3638027,1788630987
pay_00000000001005,383458,USER_ABANDONMENT,0.2462,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001006,4101285,NETWORK_TIMEOUT,0.8853,retry,retry,True,Action permitted under current policy.,[],SUCCESS,4101285,1788630987
pay_00000000001007,147969,BANK_DECLINE,0.5099,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001008,259534,NETWORK_TIMEOUT,0.8946,retry,retry,True,Action permitted under current policy.,[],SUCCESS,259534,1788630987
pay_00000000001009,713655,UPI_FAILURE,0.7983,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001010,789379,CARD_FAILURE,0.8882,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,789379,1788630987
pay_00000000001011,136570,NETWORK_TIMEOUT,0.9747,retry,retry,True,Action permitted under current policy.,[],SUCCESS,136570,1788630987
pay_00000000001012,115159,NETWORK_TIMEOUT,0.9337,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630987
pay_00000000001013,730624,CARD_FAILURE,0.2127,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,730624,1788630987
pay_00000000001014,71832,USER_ABANDONMENT,0.2038,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001015,109824,USER_ABANDONMENT,0.5263,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,109824,1788630987
pay_00000000001016,709357,UPI_FAILURE,0.2525,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,709357,1788630987
pay_00000000001017,28326,USER_ABANDONMENT,0.8663,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,28326,1788630987
pay_00000000001018,246573,USER_ABANDONMENT,0.3087,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,246573,1788630987
pay_00000000001019,576294,NETWORK_TIMEOUT,0.3069,retry,retry,True,Action permitted under current policy.,[],SUCCESS,576294,1788630987
pay_00000000001020,169783,NETWORK_TIMEOUT,0.9682,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630987
pay_00000000001021,149920,UPI_FAILURE,0.8323,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001022,87767,USER_ABANDONMENT,0.7117,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,87767,1788630987
pay_00000000001023,126199,USER_ABANDONMENT,0.4953,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001024,3044045,RETRY_LIMIT,0.3216,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630987
pay_00000000001025,433949,CARD_FAILURE,0.8133,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630987
pay_00000000001026,258273,RETRY_LIMIT,0.0763,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630987
pay_00000000001027,90569,UPI_FAILURE,0.4142,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,90569,1788630987
pay_00000000001028,27724,BANK_DECLINE,0.2734,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001029,121352,NETWORK_TIMEOUT,0.919,retry,retry,True,Action permitted under current policy.,[],SUCCESS,121352,1788630987
pay_00000000001030,4116952,UPI_FAILURE,0.8496,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,4116952,1788630987
pay_00000000001031,98653,NETWORK_TIMEOUT,0.9436,retry,retry,True,Action permitted under current policy.,[],SUCCESS,98653,1788630987
pay_00000000001032,2520658,USER_ABANDONMENT,0.5846,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001033,131204,BANK_DECLINE,0.4495,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,131204,1788630987
pay_00000000001034,54227,USER_ABANDONMENT,0.8314,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630987
pay_00000000001035,474468,NETWORK_TIMEOUT,0.3114,retry,retry,True,Action permitted under current policy.,[],SUCCESS,474468,1788630987
pay_00000000001036,4796642,NETWORK_TIMEOUT,0.9922,retry,retry,True,Action permitted under current policy.,[],SUCCESS,4796642,1788630987
pay_00000000001037,52702,CARD_FAILURE,0.7786,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,52702,1788630987
pay_00000000001038,228697,NETWORK_TIMEOUT,0.9486,retry,retry,True,Action permitted under current policy.,[],SUCCESS,228697,1788630987
pay_00000000001039,68397,CARD_FAILURE,0.2386,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001040,22956,USER_ABANDONMENT,0.6514,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,22956,1788630987
pay_00000000001041,435153,RETRY_LIMIT,0.6573,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630987
pay_00000000001042,62826,CARD_FAILURE,0.6901,retry,retry,True,Action permitted under current policy.,[],SUCCESS,62826,1788630987
pay_00000000001043,2429402,CARD_FAILURE,0.5836,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,2429402,1788630987
pay_00000000001044,226323,USER_ABANDONMENT,0.542,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001045,135839,NETWORK_TIMEOUT,0.9787,retry,retry,True,Action permitted under current policy.,[],SUCCESS,135839,1788630987
pay_00000000001046,401187,UPI_FAILURE,0.8017,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],SUCCESS,401187,1788630987
pay_00000000001047,462514,NETWORK_TIMEOUT,0.3362,retry,retry,True,Action permitted under current policy.,[],SUCCESS,462514,1788630987
pay_00000000001048,222469,UPI_FAILURE,0.7157,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],FAILURE,0,1788630987
pay_00000000001049,134876,NETWORK_TIMEOUT,0.9353,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630987
pay_00000000001050,763374,CARD_FAILURE,0.7217,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,763374,1788630987
pay_00000000001051,296066,USER_ABANDONMENT,0.3161,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001052,335423,CARD_FAILURE,0.8245,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001053,2351444,NETWORK_TIMEOUT,0.9614,retry,retry,True,Action permitted under current policy.,[],SUCCESS,2351444,1788630987
pay_00000000001054,64631,RETRY_LIMIT,0.0762,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630987
pay_00000000001055,710437,USER_ABANDONMENT,0.4002,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001056,65167,CARD_FAILURE,0.7118,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001057,651034,USER_ABANDONMENT,0.8921,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001058,39952,USER_ABANDONMENT,0.1758,send_reminder,stop,False,P(recovery)=0.18 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630987
pay_00000000001059,676599,CARD_FAILURE,0.841,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630987
pay_00000000001060,56017,CARD_FAILURE,0.903,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001061,533182,CARD_FAILURE,0.8866,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630988
pay_00000000001062,709763,NETWORK_TIMEOUT,0.4714,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630988
pay_00000000001063,77289,NETWORK_TIMEOUT,0.9187,retry,retry,True,Action permitted under current policy.,[],SUCCESS,77289,1788630988
pay_00000000001064,88124,RETRY_LIMIT,0.1344,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630988
pay_00000000001065,432828,NETWORK_TIMEOUT,0.9373,retry,retry,True,Action permitted under current policy.,[],SUCCESS,432828,1788630988
pay_00000000001066,3250966,NETWORK_TIMEOUT,0.8494,retry,retry,True,Action permitted under current policy.,[],SUCCESS,3250966,1788630988
pay_00000000001067,778510,BANK_DECLINE,0.3748,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001068,212929,USER_ABANDONMENT,0.292,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,212929,1788630988
pay_00000000001069,475367,CARD_FAILURE,0.8324,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,475367,1788630988
pay_00000000001070,80632,UPI_FAILURE,0.2251,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001071,116448,USER_ABANDONMENT,0.5681,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001072,67807,UPI_FAILURE,0.6978,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001073,368122,USER_ABANDONMENT,0.2623,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,368122,1788630988
pay_00000000001074,4377482,NETWORK_TIMEOUT,0.939,retry,retry,True,Action permitted under current policy.,[],SUCCESS,4377482,1788630988
pay_00000000001075,119608,NETWORK_TIMEOUT,0.8733,retry,retry,True,Action permitted under current policy.,[],SUCCESS,119608,1788630988
pay_00000000001076,642464,UPI_FAILURE,0.6275,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001077,57692,BANK_DECLINE,0.8305,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001078,22785,RETRY_LIMIT,0.1211,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630988
pay_00000000001079,776915,NETWORK_TIMEOUT,0.8989,retry,retry,True,Action permitted under current policy.,[],SUCCESS,776915,1788630988
pay_00000000001080,40416,NETWORK_TIMEOUT,0.8396,retry,retry,True,Action permitted under current policy.,[],SUCCESS,40416,1788630988
pay_00000000001081,974408,NETWORK_TIMEOUT,0.9661,retry,retry,True,Action permitted under current policy.,[],SUCCESS,974408,1788630988
pay_00000000001082,50732,USER_ABANDONMENT,0.1686,send_reminder,stop,False,P(recovery)=0.17 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630988
pay_00000000001083,2734756,CARD_FAILURE,0.6811,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,2734756,1788630988
pay_00000000001084,236347,NETWORK_TIMEOUT,0.8162,retry,retry,True,Action permitted under current policy.,[],SUCCESS,236347,1788630988
pay_00000000001085,2579147,USER_ABANDONMENT,0.66,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001086,1671121,CARD_FAILURE,0.8283,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,1671121,1788630988
pay_00000000001087,4657838,CARD_FAILURE,0.8865,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,4657838,1788630988
pay_00000000001088,150708,USER_ABANDONMENT,0.3042,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630988
pay_00000000001089,482490,NETWORK_TIMEOUT,0.8474,retry,retry,True,Action permitted under current policy.,[],SUCCESS,482490,1788630988
pay_00000000001090,424611,UPI_FAILURE,0.832,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001091,187883,USER_ABANDONMENT,0.5609,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001092,170775,USER_ABANDONMENT,0.3723,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,170775,1788630988
pay_00000000001093,670133,BANK_DECLINE,0.2945,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630988
pay_00000000001094,3288678,NETWORK_TIMEOUT,0.1677,retry,stop,False,P(recovery)=0.17 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630988
pay_00000000001095,2134359,CARD_FAILURE,0.0715,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630988
pay_00000000001096,635995,BANK_DECLINE,0.7811,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001097,739538,NETWORK_TIMEOUT,0.6409,retry,retry,True,Action permitted under current policy.,[],SUCCESS,739538,1788630988
pay_00000000001098,2750689,USER_ABANDONMENT,0.4806,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001099,44009,BANK_DECLINE,0.3536,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,44009,1788630988
pay_00000000001100,128632,USER_ABANDONMENT,0.2181,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630988
pay_00000000001101,4368530,USER_ABANDONMENT,0.8198,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,4368530,1788630988
pay_00000000001102,1072513,CARD_FAILURE,0.6492,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001103,244845,NETWORK_TIMEOUT,0.9665,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001104,99905,CARD_FAILURE,0.921,retry,retry,True,Action permitted under current policy.,[],SUCCESS,99905,1788630988
pay_00000000001105,166567,NETWORK_TIMEOUT,0.7646,retry,retry,True,Action permitted under current policy.,[],SUCCESS,166567,1788630988
pay_00000000001106,1621666,UPI_FAILURE,0.9269,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001107,1479268,CARD_FAILURE,0.9015,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,1479268,1788630988
pay_00000000001108,565866,USER_ABANDONMENT,0.5277,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,565866,1788630988
pay_00000000001109,4544735,NETWORK_TIMEOUT,0.933,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630988
pay_00000000001110,115840,NETWORK_TIMEOUT,0.7623,retry,retry,True,Action permitted under current policy.,[],SUCCESS,115840,1788630988
pay_00000000001111,23032,NETWORK_TIMEOUT,0.7981,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001112,539351,NETWORK_TIMEOUT,0.8439,retry,retry,True,Action permitted under current policy.,[],SUCCESS,539351,1788630988
pay_00000000001113,4998296,CARD_FAILURE,0.9405,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,4998296,1788630988
pay_00000000001114,1972642,USER_ABANDONMENT,0.2417,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,1972642,1788630988
pay_00000000001115,344583,NETWORK_TIMEOUT,0.9035,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630988
pay_00000000001116,153135,USER_ABANDONMENT,0.1292,send_reminder,stop,False,P(recovery)=0.13 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630988
pay_00000000001117,142557,CARD_FAILURE,0.8967,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,142557,1788630988
pay_00000000001118,569932,RETRY_LIMIT,0.0396,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001119,1596253,NETWORK_TIMEOUT,0.2914,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1596253,1788630989
pay_00000000001120,98208,USER_ABANDONMENT,0.4851,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001121,330083,CARD_FAILURE,0.5707,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,330083,1788630989
pay_00000000001122,385832,CARD_FAILURE,0.4395,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001123,116869,CARD_FAILURE,0.2686,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],SUCCESS,116869,1788630989
pay_00000000001124,404134,RETRY_LIMIT,0.2165,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001125,262838,RETRY_LIMIT,0.1817,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001126,161749,USER_ABANDONMENT,0.7654,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001127,136858,USER_ABANDONMENT,0.7765,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001128,218289,CARD_FAILURE,0.3447,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,218289,1788630989
pay_00000000001129,337782,NETWORK_TIMEOUT,0.9514,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001130,2208287,UPI_FAILURE,0.7262,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,2208287,1788630989
pay_00000000001131,75658,USER_ABANDONMENT,0.7407,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001132,52648,CARD_FAILURE,0.4981,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001133,75957,USER_ABANDONMENT,0.8318,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630989
